-58.6703643799,492.324462891,136.734558105
-59.4543685913,490.740600586,136.380233765
-59.9046478271,490.44442749,134.442596436
-60.35414505,489.757232666,132.255783081
-60.9932479858,490.321716309,128.55657959
-60.939289093,489.373748779,124.986190796
-61.9627113342,492.073699951,120.664382935
-62.4418754578,493.093444824,117.682098389
-62.6639022827,492.997131348,114.530158997
-62.8002090454,492.605743408,110.174736023
-62.9396018982,491.946960449,106.626327515
-63.0158004761,490.469024658,102.721138
-63.1387901306,490.700073242,98.3011932373
-63.5598754883,491.546051025,94.9525527954
-63.5372619629,490.686523438,90.9520492554
-63.7678871155,491.549743652,87.5810317993
-63.9344902039,491.469787598,85.2041778564
-64.1015014648,490.271514893,80.646697998
-64.3152542114,490.640197754,76.2397918701
-64.7998428345,491.88873291,72.7652816772
-64.9562301636,492.139129639,68.8913650513
-65.333732605,491.957000732,65.6147232056
-65.3983306885,491.899749756,63.0960693359
-65.3622207642,492.133911133,59.7216033936
-66.1298446655,491.392883301,56.563583374
-65.9937591553,490.750457764,53.3021392822
-66.0986022949,490.646881104,52.9369850159
-66.6683807373,490.868011475,49.4607810974
-66.1849975586,489.144073486,46.4021835327
-66.2811126709,489.492279053,43.1175270081
-67.1155395508,491.86807251,38.6645927429
-66.9329986572,490.469207764,36.2100372314
-66.8109283447,488.732208252,34.2743453979
-66.4600524902,488.515258789,32.7154655457
-66.3486022949,487.943511963,30.1913509369
-66.1674880981,487.685241699,27.5018520355
-65.848739624,487.949249268,26.1726531982
-66.1643753052,488.663879395,22.5977134705
-65.4894485474,486.596252441,19.7114524841
-65.6998062134,485.952697754,14.2526302338
-65.729637146,486.685058594,12.0284118652
-65.3762741089,485.765625,9.49087524414
-64.5502853394,485.626159668,5.8652844429
-63.8790130615,486.2237854,3.30998945236
-63.4088287354,485.823547363,-0.205531418324
-63.2464027405,485.429931641,-2.30511784554
-62.6046714783,484.642883301,-5.72186851501
-62.2745666504,484.22454834,-8.5074596405
-62.2033233643,484.122070312,-10.7401027679
-61.2792015076,483.437774658,-14.5842657089
-60.6223335266,482.747711182,-17.9439544678
-60.0132789612,483.269958496,-22.7242240906
-59.3932685852,483.296081543,-25.993019104
-58.6334114075,482.464813232,-28.2943572998
-57.8824081421,481.859893799,-31.6476478577
-56.9324111938,481.078460693,-34.9207420349
-55.9878158569,481.859863281,-39.0424728394
-55.0252723694,481.695800781,-41.903678894
-54.0806388855,483.455200195,-45.4388008118
-53.1229629517,482.671325684,-48.5496482849
-52.152973175,483.239318848,-51.8025474548
-50.739616394,483.740997314,-56.4231071472
-49.9161720276,483.473815918,-58.7805480957
-48.5099639893,483.814575195,-62.0070915222
-47.3351325989,484.12399292,-66.0533905029
-45.9375419617,484.667419434,-69.236366272
-45.1645355225,484.828887939,-73.1512756348
-44.2770767212,485.34262085,-75.3550109863
-43.1928939819,485.672149658,-78.5565109253
-42.2489128113,485.164642334,-82.0416107178
-41.0545196533,485.003662109,-85.0478897095
-39.648853302,485.107269287,-89.5068283081
-38.6777153015,484.428222656,-92.6784515381
-37.9269371033,484.714508057,-95.4652099609
-36.8866157532,485.796234131,-99.1821594238
-36.6112632751,486.144836426,-101.042053223
-35.9356536865,486.875396729,-102.968704224
-35.5748291016,487.166992188,-106.017150879
-34.7356529236,486.525177002,-110.200241089
-34.1059455872,487.816833496,-114.17301178
-33.0870475769,486.958679199,-117.717956543
-32.5816192627,486.787780762,-121.097579956
-31.7376976013,488.040283203,-124.901161194
-31.659658432,488.097503662,-127.361038208
-30.6275978088,488.588439941,-130.931442261
-29.6124763489,488.299591064,-134.815933228
-28.3974819183,488.456787109,-138.107055664
-27.7441635132,486.575775146,-141.153289795
-27.3500862122,486.392120361,-143.3359375
-26.7126808167,487.550567627,-147.565322876
-26.8551807404,487.349243164,-151.43901062
-26.3507881165,488.900390625,-153.26260376
-25.7962360382,488.578857422,-155.751464844
-25.2406005859,488.597442627,-159.078048706
-24.505361557,488.20803833,-162.489227295
-23.774477005,487.635345459,-166.001678467
-23.1190509796,488.021209717,-171.578704834
-22.496591568,487.859405518,-174.021759033
-22.0145301819,487.394500732,-177.504608154
-21.1139373779,487.182373047,-181.795181274
-21.1518516541,487.997375488,-183.605804443
-20.8725261688,487.460113525,-185.999908447
-20.9847602844,487.393707275,-188.273223877
-20.3923149109,487.123504639,-192.176544189
-20.3357124329,488.18661499,-195.08430481
-19.8838920593,487.76940918,-196.551605225
-20.7026062012,486.628875732,-198.842559814
-20.4224815369,487.351867676,-201.100952148
-20.1171264648,487.770904541,-202.305419922
-19.7295532227,488.054779053,-206.250152588
-19.7867202759,487.059082031,-208.314407349
-20.2499637604,487.320770264,-211.450439453
-19.7417564392,486.3621521,-216.635787964
-19.8120117188,486.910705566,-220.280685425
-20.4032154083,485.401672363,-222.966918945
-20.6672878265,485.199859619,-223.913970947
-20.8157997131,485.005859375,-224.992736816
-20.6125926971,482.88861084,-228.704971313
-21.6061038971,481.960968018,-231.504928589
-20.7088108063,484.04977417,-236.901504517
-21.8764743805,482.307159424,-242.993041992
-22.1991157532,483.795440674,-243.855773926
-21.8110866547,484.593841553,-245.678268433
-19.8744049072,480.271362305,-252.076187134
-20.3051223755,480.807678223,-265.133117676
-18.3716144562,484.872558594,-277.109649658
-19.9049491882,490.239105225,-284.957702637
-21.8154525757,492.736114502,-288.989074707
-22.9204387665,493.27331543,-291.724578857
-24.1783123016,494.942321777,-294.626434326
-24.1801185608,494.021942139,-304.410705566
-24.1810436249,493.550964355,-309.417755127
-24.1815223694,493.307128906,-312.009765625
-23.9142608643,492.520507812,-313.847076416
-23.7891731262,492.152313232,-314.706970215
-24.9977207184,490.642700195,-316.935302734
-28.0317840576,489.385314941,-319.243438721
-30.878288269,491.658966064,-321.736480713
-30.8868541718,490.457550049,-323.917877197
-32.3427467346,486.638031006,-330.935394287
-33.0051841736,484.900146484,-334.128356934
-34.6824913025,482.562744141,-337.58795166
-36.9590988159,481.440002441,-339.330963135
-39.5850067139,479.868621826,-340.526245117
-37.1140518188,478.673156738,-338.295806885
-37.4408874512,478.347137451,-338.81137085
-37.0891151428,479.35357666,-340.174987793
-37.1762771606,474.669891357,-339.402435303
-37.6417198181,472.089782715,-339.84262085
-38.1966514587,471.989074707,-340.176391602
-43.6834526062,469.88180542,-341.779510498
-41.7271575928,470.859405518,-346.362365723
-41.34633255,472.730804443,-348.605072021
-41.2109451294,473.396087646,-349.402374268
-41.1538467407,473.67666626,-349.738616943
-45.4662399292,472.599060059,-351.862640381
-47.7487068176,472.028686523,-352.986846924
-48.5193214417,470.2215271,-355.684173584
-51.1752586365,475.616607666,-359.227081299
-53.0158081055,478.380371094,-361.277893066
-53.7658157349,478.580230713,-362.670623779
-54.9467353821,476.20614624,-361.512054443
-57.8559494019,472.082855225,-358.742675781
