-17.440279007,116.376579285,134.740203857
-19.7339134216,116.488502502,131.34828186
-22.2952480316,115.482940674,127.102256775
-26.1770763397,114.124916077,119.626968384
-26.380361557,113.708473206,118.951667786
-27.4415054321,110.884811401,114.231819153
-27.4312343597,111.015548706,114.291694641
-27.7362709045,111.099662781,113.681373596
-29.284866333,112.872909546,109.146659851
-29.4432239532,112.885894775,108.695114136
-31.1663360596,114.577934265,103.316543579
-31.5995769501,117.487701416,100.336013794
-32.0400047302,118.155586243,96.1525878906
-33.2295875549,115.939605713,91.4247665405
-33.4543418884,116.986991882,89.9734039307
-33.7008171082,115.366111755,87.6538467407
-34.3700218201,116.344276428,85.7188644409
-34.5517616272,117.4168396,84.459777832
-34.780544281,117.836730957,83.3646621704
-34.9326057434,118.055847168,82.7350769043
-35.6176567078,118.414398193,80.5033187866
-35.801197052,118.742614746,79.0209503174
-35.9926757812,118.850906372,78.330909729
-37.460483551,118.899177551,74.6125335693
-37.6019935608,118.854782104,74.2296218872
-38.2760429382,117.428115845,71.3590087891
-38.3943099976,117.447853088,70.882019043
-38.6559638977,117.275550842,69.8420333862
-39.09116745,116.853317261,68.8138046265
-39.384552002,116.56867218,68.1206436157
-39.6491546631,116.376594543,67.5277099609
-39.7465438843,116.42905426,67.4028625488
-40.1619644165,116.360984802,67.1745986938
-40.5364341736,116.419807434,67.1423873901
-41.1929359436,116.509506226,67.5131912231
-41.7196731567,116.607795715,67.8220367432
-42.2072410583,116.391082764,67.8846435547
-42.551410675,116.249053955,67.9733810425
-43.0733604431,116.077026367,68.0100326538
-43.3830223083,115.995376587,68.0789871216
-43.5621643066,115.872550964,68.1494064331
-43.7362670898,115.762199402,68.2489624023
-43.9095649719,115.723594666,68.2990875244
-44.0384140015,115.612854004,68.4157943726
-44.1659011841,115.405220032,68.6119537354
-44.2509460449,115.245262146,68.8020706177
-44.2156944275,115.09753418,69.0167236328
-43.3101768494,114.724639893,71.7131195068
-43.0610542297,114.695602417,72.461807251
-42.2728767395,114.295127869,74.3706588745
-41.6260070801,114.119979858,76.0362091064
-40.8855247498,112.538795471,77.9154586792
-40.5170593262,112.927879333,80.0751495361
-39.7679214478,113.564689636,82.378944397
-39.403301239,114.170082092,85.1390304565
-39.0408782959,114.386741638,87.5893707275
-38.4419212341,114.933174133,91.063659668
-38.0879554749,115.203369141,93.6902084351
-37.5569725037,115.337471008,96.5647506714
-36.8344039917,115.691047668,98.9877319336
-36.6365699768,116.068840027,101.198013306
-36.480014801,116.701072693,105.40171814
-35.8449363708,116.453033447,107.909889221
-35.8174247742,116.966552734,110.09651947
-35.2561454773,116.068885803,113.092567444
-34.2949714661,115.922660828,116.328948975
-33.4557304382,115.284996033,119.10219574
-32.9580039978,115.004547119,124.939476013
-32.4715080261,115.66620636,127.365348816
-31.9778499603,116.114936829,128.557540894
-31.3767375946,116.699333191,131.109893799
-31.0548858643,117.399253845,132.338943481
-30.4958515167,117.598831177,135.054931641
-30.5269680023,118.156745911,137.48109436
-30.019618988,119.644493103,140.789337158
-29.8089256287,120.204559326,142.385101318
-29.6212425232,121.067276001,146.225540161
-29.8310680389,121.043884277,148.06993103
-29.754858017,121.079475403,148.86390686
-29.1860485077,121.005867004,149.623565674
-28.7644996643,121.161392212,150.438873291
-29.0965366364,122.324890137,152.242996216
-28.4961967468,122.292434692,155.398849487
-29.1158828735,122.032310486,155.728271484
-29.3444499969,121.62538147,156.242553711
-27.6656265259,124.139701843,160.850402832
-27.5466651917,123.678092957,163.058456421
-28.7858352661,120.671173096,162.910964966
-28.1398391724,121.636657715,165.117401123
